BUS_ID;BUS_NAME;VBASEKV;TP;ARE;MODV_PU;ANGV_DEG;BASE_MVA;PG_MW;QG_MVAR;PMAX_MW;PMIN_MW;QMX_MVAR;QMN_MVAR;Ger_Units;Ger_Active_Units;PL_MW;QL_MVAR;TC;VMAX_PU;VMIN_PU;BCO_ID;B0_MVAR;ST;SHUNT_INST_IND;SHUNT_INST_CAP;Dia;Hora;Gen_Type;U_FED;REG;Latitude;Longitude;key
6171.0;IGAPO2-BA230;230.0;0.0;702.0;1.032358;36.9251;;;;;;;;;;;;1.0;1.1;0.95;6171.0;0.0;1.0;0.0;50.0;01;00-00;;BA;Nordeste;-14.509293;-42.588387;D_1_H_00-00
6173.0;IGAPO2-BA069;69.0;0.0;703.0;1.027809;40.6911;;;;;;;;;;32.55;4.37;1.0;1.1;0.95;6173.0;0.0;1.0;0.0;42.6;01;00-00;;BA;Nordeste;-13.3164;-43.2728;D_1_H_00-00
6184.0;FEIJAO-RN138;138.0;0.0;741.0;1.037124;80.9598;;;;;;;;;;;;;;;;;;;;01;00-00;;RN;Nordeste;-5.35299;-36.050679;D_1_H_00-00
6195.0;CAETITEOL045;34.5;2.0;702.0;0.987643;49.3075;94.711;83.448;-13.227;90.0;0.0;29.5;-29.5;1.0;1.0;;;;;;;;;;;01;00-00;EOL;BA;Nordeste;-14.509293;-42.588387;D_1_H_00-00
6200.0;USDG1--BA138;138.0;0.0;712.0;1.000449;53.9514;;;;;;;;;;;;;;;;;;;;01;00-00;;BA;Nordeste;-9.3958;-38.1942;D_1_H_00-00
6201.0;USDG2--BA138;138.0;0.0;712.0;1.000449;53.9514;;;;;;;;;;;;;;;;;;;;01;00-00;;BA;Nordeste;-9.3958;-38.1942;D_1_H_00-00
6202.0;P.AFON-BA138;138.0;0.0;712.0;1.000449;53.9514;;;;;;;;;;;;;;;;;;;;01;00-00;;BA;Nordeste;-9.3958;-38.1942;D_1_H_00-00
6203.0;ABAIXA-BA069;69.0;0.0;714.0;1.019353;51.7933;;;;;;;;;;14.97;5.633;;;;;;;;;01;00-00;;BA;Nordeste;-9.355833;-38.202778;D_1_H_00-00
6204.0;CAETIT-BA230;230.0;0.0;702.0;1.030386;37.9775;;;;;;;;;;;;;;;;;;;;01;00-00;;BA;Nordeste;-14.509293;-42.588387;D_1_H_00-00
6205.0;CAETIT-BA034;34.5;0.0;702.0;1.002962;43.755;;;;;;;;;;;;;;;;;;;;01;00-00;;BA;Nordeste;-14.509293;-42.588387;D_1_H_00-00
6208.0;ABIL-I-BA034;34.5;0.0;702.0;1.023541;45.9965;;;;;;;;;;;;;;;;;;;;01;00-00;;BA;Nordeste;-14.509293;-42.588387;D_1_H_00-00
6209.0;DRIDAMEOL030;34.5;2.0;702.0;1.023054;62.9896;63.12;55.435;4.263;60.0;0.0;19.6;-19.6;1.0;1.0;;;;;;;;;;;01;00-00;EOL;BA;Nordeste;-14.509293;-42.588387;D_1_H_00-00
6210.0;U.VENT-RN230;230.0;0.0;742.0;1.028821;78.2072;;;;;;;;;;;;0.0;1.05;0.95;6210.0;0.0;1.0;0.0;30.0;01;00-00;;RN;Nordeste;-5.094167;-35.886111;D_1_H_00-00
6211.0;U.VENT-RN069;69.0;0.0;742.0;1.020654;80.1119;;;;;;;;;;;;;;;;;;;;01;00-00;;RN;Nordeste;-5.094167;-35.886111;D_1_H_00-00
6212.0;U.VENT-RN034;34.5;0.0;742.0;1.016497;80.5381;;;;;;;;;;;;;;;;;;;;01;00-00;;RN;Nordeste;-5.094167;-35.886111;D_1_H_00-00
6213.0;UVENT1EOL025;34.5;2.0;742.0;1.012118;81.4432;44.369;11.827;-4.72;40.0;0.0;19.2;-19.2;1.0;1.0;;;;;;;;;;;01;00-00;EOL;RN;Nordeste;-5.07267646;-35.888;D_1_H_00-00
6214.0;UVENT2EOL081;69.0;2.0;742.0;1.011594;82.3562;143.84;38.334;-13.339;129.6;0.0;62.4;-62.4;1.0;1.0;;;;;;;;;;;01;00-00;EOL;RN;Nordeste;-5.09714734;-35.752;D_1_H_00-00
6215.0;MODELOEOL024;34.5;2.0;742.0;1.021083;91.7325;60.113;52.604;-2.804;56.4;0.0;20.8;-26.4;1.0;1.0;;;;;;;;;;;01;00-00;EOL;RN;Nordeste;-5.41436586;-35.90011068;D_1_H_00-00
6220.0;IGAPOR-BA500;500.0;0.0;701.0;0.977014;32.925;;;;;;;;;;;;1.0;1.1;1.0;6220.0;-150.0;1.0;-450.0;0.0;01;00-00;;BA;Nordeste;-11.280141;-42.666624;D_1_H_00-00
6221.0;IGAPO3-BA230;230.0;0.0;702.0;1.035549;36.3383;;;;;;;;;;;;;;;;;;;;01;00-00;;BA;Nordeste;-14.509293;-42.588387;D_1_H_00-00
6223.0;ABILI3EOL010;34.5;2.0;702.0;1.030215;51.8937;32.73;25.231;-2.423;27.0;0.0;18.5;-18.5;1.0;1.0;;;;;;;;;;;01;00-00;EOL;BA;Nordeste;-14.509293;-42.588387;D_1_H_00-00
6225.0;PINDAI-BA230;230.0;0.0;702.0;1.024557;39.3628;;;;;;;;;;;;;;;;;;;;01;00-00;;BA;Nordeste;-14.509293;-42.588387;D_1_H_00-00
6226.0;PINDAI-BA069;69.0;0.0;703.0;1.025376;44.2524;;;;;;;;;;10.49;-0.84;0.0;1.05;0.95;6226.0;0.0;1.0;0.0;4.0;01;00-00;;BA;Nordeste;-14.509293;-42.588387;D_1_H_00-00
6227.0;PELOUREOL025;34.5;2.0;702.0;1.008242;51.5549;46.605;31.588;-5.044;42.0;0.0;20.2;-20.2;1.0;1.0;;;;;;;;;;;01;00-00;EOL;BA;Nordeste;-14.509293;-42.588387;D_1_H_00-00
6228.0;CFORM1-BA034;34.5;0.0;702.0;1.057004;66.7902;;;;;;;;;;;;0.0;1.05;0.95;6228.0;7.71;1.0;-1.4;18.61;01;00-00;;BA;Nordeste;-14.509293;-42.588387;D_1_H_00-00
6229.0;CFORM1EOL045;34.5;2.0;702.0;1.058195;70.704;94.711;55.798;-4.39;90.0;0.0;29.5;-29.5;1.0;1.0;;;;;;;;;;;01;00-00;EOL;BA;Nordeste;-14.509293;-42.588387;D_1_H_00-00
6230.0;SAZUL1-BA034;34.5;0.0;702.0;1.012134;57.5086;;;;;;;;;;;;0.0;1.05;0.95;6230.0;2.0;1.0;0.0;2.0;01;00-00;;BA;Nordeste;-14.509293;-42.588387;D_1_H_00-00
6231.0;SAZUL2-BA034;34.5;0.0;702.0;1.012336;57.3979;;;;;;;;;;;;0.0;1.05;0.95;6231.0;2.0;1.0;0.0;2.0;01;00-00;;BA;Nordeste;-14.509293;-42.588387;D_1_H_00-00
6232.0;DELFI1EOL052;34.5;2.0;702.0;1.019034;75.9396;107.34;95.104;-1.836;104.6;0.0;24.1;-31.8;1.0;1.0;;;;;;;;;;;01;00-00;EOL;BA;Nordeste;-14.509293;-42.588387;D_1_H_00-00
6233.0;D.GOUV-BA069;69.0;0.0;714.0;1.01109;51.0353;;;;;;;;;;15.83;5.206;;;;;;;;;01;00-00;;BA;Nordeste;-9.355833;-38.202778;D_1_H_00-00
6236.0;IGDT1--BA013;13.8;0.0;702.0;1.027139;40.8003;;;;;;;;;;;;;;;;;;;;01;00-00;;BA;Nordeste;-14.509293;-42.588387;D_1_H_00-00
6237.0;IGDT2--BA013;13.8;0.0;702.0;1.027051;40.8125;;;;;;;;;;;;;;;;;;;;01;00-00;;BA;Nordeste;-14.509293;-42.588387;D_1_H_00-00
6240.0;CFORM2-BA034;34.5;0.0;702.0;1.049267;66.46;;;;;;;;;;;;0.0;1.05;0.95;6240.0;0.42;1.0;0.0;0.42;01;00-00;;BA;Nordeste;-14.509293;-42.588387;D_1_H_00-00
6242.0;MANESPEOL029;34.5;2.0;702.0;1.020552;62.6114;61.033;53.584;3.944;58.0;0.0;19.0;-19.0;1.0;1.0;;;;;;;;;;;01;00-00;EOL;BA;Nordeste;-14.509293;-42.588387;D_1_H_00-00
6244.0;G.OUR1EOL049;34.5;2.0;702.0;1.051925;78.8834;103.123;84.661;9.739;98.0;0.0;32.1;-32.1;1.0;1.0;;;;;;;;;;;01;00-00;EOL;BA;Nordeste;-14.509293;-42.588387;D_1_H_00-00
6247.0;JCD04T-RN013;13.8;0.0;742.0;1.02328;76.3714;;;;;;;;;;;;;;;;;;;;01;00-00;;RN;Nordeste;-5.3021;-35.8751;D_1_H_00-00
6248.0;GOI-B1-BA034;34.5;0.0;702.0;1.030995;72.8969;;;;;;;;;;;;1.0;1.05;0.9;6248.0;0.0;1.0;-30.0;6.1;01;00-00;;BA;Nordeste;-14.509293;-42.588387;D_1_H_00-00
6249.0;G.OUR1-BA138;138.0;0.0;702.0;1.033788;67.4761;;;;;;;;;;;;;;;;;;;;01;00-00;;BA;Nordeste;-14.509293;-42.588387;D_1_H_00-00
6254.0;ZEBU---BA013;13.8;0.0;714.0;1.017442;51.2152;;;;;;;;;;;;;;;;;;;;01;00-00;;BA;Nordeste;-9.355833;-38.202778;D_1_H_00-00
6255.0;MOXOTO-BA069;69.0;0.0;714.0;1.01756;51.6003;;;;;;;;;;10.01;4.712;;;;;;;;;01;00-00;;BA;Nordeste;-9.355833;-38.202778;D_1_H_00-00
6262.0;ZEBUII-AL230;230.0;0.0;712.0;1.025918;53.7272;;;;;;;;;;;;;;;;;;;;01;00-00;;AL;Nordeste;-9.355833;-38.202778;D_1_H_00-00
6264.0;DERIVA-BA069;69.0;0.0;714.0;1.019019;51.7567;;;;;;;;;;;;;;;;;;;;01;00-00;;BA;Nordeste;-9.355833;-38.202778;D_1_H_00-00
6265.0;ZEBUII-AL069;69.0;0.0;714.0;1.02175;51.6485;;;;;;;;;;;;;;;;;;;;01;00-00;;AL;Nordeste;-9.355833;-38.202778;D_1_H_00-00
6266.0;CAEABCEOL032;34.5;2.0;702.0;0.998854;45.0436;60.38;48.843;-11.217;54.4;0.0;26.2;-26.2;1.0;1.0;;;;;;;;;;;01;00-00;EOL;BA;Nordeste;-14.509293;-42.588387;D_1_H_00-00
6269.0;JSOLARUFV120;34.5;2.0;702.0;1.047394;56.8969;126.303;0.0;0.0;120.0;0.0;39.4;-39.4;1.0;0.0;;;;;;;;;;;01;00-00;UFV;BA;Nordeste;-14.509293;-42.588387;D_1_H_00-00
6273.0;PNDT1--BA013;13.8;0.0;702.0;1.022176;44.872;;;;;;;;;;;;;;;;;;;;01;00-00;;BA;Nordeste;-14.509293;-42.588387;D_1_H_00-00
6275.0;PNDT2--BA013;13.8;0.0;702.0;1.023286;44.6874;;;;;;;;;;;;;;;;;;;;01;00-00;;BA;Nordeste;-14.509293;-42.588387;D_1_H_00-00
6276.0;FSERR1EOL012;34.5;2.0;702.0;1.000574;46.3878;41.378;30.545;-6.381;36.0;0.0;20.4;-20.4;1.0;1.0;;;;;;;;;;;01;00-00;EOL;BA;Nordeste;-14.509293;-42.588387;D_1_H_00-00
6277.0;FSERR2EOL002;34.5;2.0;702.0;1.015039;46.2652;6.896;5.093;0.008;6.0;0.0;3.4;-3.4;1.0;1.0;;;;;;;;;;;01;00-00;EOL;BA;Nordeste;-14.509293;-42.588387;D_1_H_00-00
6278.0;ABILI1EOL011;34.5;2.0;702.0;1.031447;51.8715;37.93;30.834;-2.6;33.0;0.0;18.7;-18.7;1.0;1.0;;;;;;;;;;;01;00-00;EOL;BA;Nordeste;-14.509293;-42.588387;D_1_H_00-00
6279.0;ABILI2EOL010;34.5;2.0;702.0;1.031923;51.8636;33.676;28.033;-2.236;30.0;0.0;15.3;-15.3;1.0;1.0;;;;;;;;;;;01;00-00;EOL;BA;Nordeste;-14.509293;-42.588387;D_1_H_00-00
6280.0;FSERRA-BA230;230.0;0.0;702.0;1.024208;39.701;;;;;;;;;;;;;;;;;;;;01;00-00;;BA;Nordeste;-14.509293;-42.588387;D_1_H_00-00
6281.0;ABIL-I-BA230;230.0;0.0;702.0;1.023805;39.8418;;;;;;;;;;;;;;;;;;;;01;00-00;;BA;Nordeste;-14.509293;-42.588387;D_1_H_00-00
6290.0;M.CHAP-BA500;500.0;0.0;701.0;1.037186;50.3673;;;;;;;;;;;;0.0;1.1;1.0;6290.0;0.0;1.0;-300.0;0.0;01;00-00;;BA;Nordeste;-11.280141;-42.666624;D_1_H_00-00
6291.0;M.CHAP-BA230;230.0;0.0;702.0;1.009392;52.9184;;;;;;;;;;;;1.0;1.05;0.95;6291.0;0.0;1.0;-20.0;0.0;01;00-00;;BA;Nordeste;-14.509293;-42.588387;D_1_H_00-00
6292.0;CRISTAEOL020;34.5;2.0;702.0;1.042084;60.7607;52.118;42.069;1.634;46.0;0.0;24.5;-23.1;1.0;1.0;;;;;;;;;;;01;00-00;EOL;BA;Nordeste;-11.66425;-41.362;D_1_H_00-00
6293.0;M.CHAP-BA069;69.0;0.0;702.0;1.009494;54.6618;;;;;;;;;;10.36;1.71;;;;;;;;;01;00-00;;BA;Nordeste;-14.509293;-42.588387;D_1_H_00-00
6294.0;SOBRADUHE003;992.0;2.0;701.0;1.008261;59.5769;1051.71;626.29;-174.875;876.0;276.0;582.0;-408.0;6.0;5.0;;;;;;;;;;;01;00-00;UHE;AP;Norte;-11.280141;-42.666624;D_1_H_00-00
6295.0;SOBRADSIN000;990.0;2.0;701.0;1.030469;55.6366;690.0;0.0;0.0;0.0;0.0;690.0;-690.0;6.0;0.0;;;;;;;;;;;01;00-00;SIN;AP;Norte;-11.280141;-42.666624;D_1_H_00-00
6296.0;USB1--UHE992;992.0;0.0;701.0;1.030469;55.6366;;;;;;;;;;;;;;;;;;;;01;00-00;UHE;AP;Norte;-11.280141;-42.666624;D_1_H_00-00
6297.0;USB01GUHE000;992.0;2.0;701.0;1.030469;55.6366;100.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;;;;;;;;;;;01;00-00;UHE;AP;Norte;-11.280141;-42.666624;D_1_H_00-00
6298.0;USB5--UHE992;992.0;0.0;701.0;1.030469;55.6366;;;;;;;;;;;;;;;;;;;;01;00-00;UHE;AP;Norte;-11.280141;-42.666624;D_1_H_00-00
6299.0;USB6--UHE992;992.0;0.0;701.0;1.030469;55.6366;;;;;;;;;;;;;;;;;;;;01;00-00;UHE;AP;Norte;-11.280141;-42.666624;D_1_H_00-00
6300.0;SOBRAD-BA500;500.0;0.0;701.0;1.056231;55.6366;;;;;;;;;;;;;;;;;;;;01;00-00;;BA;Nordeste;-11.280141;-42.666624;D_1_H_00-00
6301.0;SOBRAD-BA230;230.0;0.0;702.0;1.048498;57.1352;;;;;;;;;;;;;;;;;;;;01;00-00;;BA;Nordeste;-14.509293;-42.588387;D_1_H_00-00
6302.0;PEDRBR-BA230;230.0;0.0;702.0;1.040442;63.0543;;;;;;;;;;;;;;;;;;;;01;00-00;;BA;Nordeste;-14.509293;-42.588387;D_1_H_00-00
6303.0;PEDBR1-BA034;34.5;0.0;702.0;1.017974;70.8164;;;;;;;;;;;;0.0;1.2;0.8;6303.0;0.0;1.0;0.0;9.24;01;00-00;;BA;Nordeste;-14.509293;-42.588387;D_1_H_00-00
6304.0;PEDBR1EOL040;34.5;2.0;712.0;1.016568;74.996;96.53;73.488;-2.547;90.0;0.0;34.9;-37.6;1.0;1.0;;;;;;;;;;;01;00-00;EOL;BA;Nordeste;-9.86384384;-41.10417464;D_1_H_00-00
6305.0;PEDBR2-BA034;34.5;0.0;702.0;1.010027;73.4368;;;;;;;;;;;;;;;;;;;;01;00-00;;BA;Nordeste;-14.509293;-42.588387;D_1_H_00-00
6308.0;PEDBR2EOL053;34.5;2.0;712.0;1.016086;77.7535;126.055;101.652;0.418;124.6;0.0;19.1;-19.1;1.0;1.0;;;;;;;;;;;01;00-00;EOL;BA;Nordeste;-9.84775015;-41.05389145;D_1_H_00-00
6310.0;BARAU1EOL014;34.5;2.0;712.0;1.022881;74.632;33.293;26.864;-0.258;32.9;0.0;5.1;-5.1;1.0;1.0;;;;;;;;;;;01;00-00;EOL;BA;Nordeste;-9.88679375;-41.12033083;D_1_H_00-00
6311.0;JUAZE2-BA230;230.0;0.0;702.0;1.04727;56.898;;;;;;;;;;;;;;;;;;;;01;00-00;;BA;Nordeste;-14.509293;-42.588387;D_1_H_00-00
6313.0;JUAZE2-BA069;69.0;0.0;703.0;1.029037;54.1313;;;;;;;;;;;;;;;;;;;;01;00-00;;BA;Nordeste;-13.3164;-43.2728;D_1_H_00-00
6314.0;PET---UTE000;69.0;2.0;703.0;1.02911;54.1297;198.712;0.0;0.0;128.0;121.6;152.0;-64.0;8.0;0.0;;;;;;;;;;;01;00-00;UTE;BA;Nordeste;-13.3164;-43.2728;D_1_H_00-00
6315.0;BARRE2-BA230;230.0;0.0;702.0;1.033992;31.3171;;;;;;;;;;;;;;;;;;;;01;00-00;;BA;Nordeste;-14.509293;-42.588387;D_1_H_00-00
6316.0;RGRDII-BA230;230.0;0.0;702.0;0.991285;27.6271;;;;;;;;;;;;1.0;1.05;0.95;6316.0;-15.0;1.0;-15.0;0.0;01;00-00;;BA;Nordeste;-14.509293;-42.588387;D_1_H_00-00
6317.0;RGRDII-BA138;138.0;0.0;703.0;0.989969;23.8094;;;;;;;;;;96.71;50.16;1.0;1.05;0.95;6317.0;-10.0;1.0;-10.0;60.0;01;00-00;;BA;Nordeste;-13.3164;-43.2728;D_1_H_00-00
6320.0;SBABILEOL047;34.5;2.0;702.0;1.045469;63.7961;155.705;54.036;11.812;110.4;0.0;109.8;-109.8;1.0;1.0;;;;;;;;;;;01;00-00;EOL;BA;Nordeste;-14.509293;-42.588387;D_1_H_00-00
6321.0;JAGUAR-BA230;230.0;0.0;702.0;1.042572;59.2299;;;;;;;;;;;;;;;;;;;;01;00-00;;BA;Nordeste;-14.509293;-42.588387;D_1_H_00-00
6331.0;SBFII--BA230;230.0;0.0;702.0;1.042262;62.7826;;;;;;;;;;;;;;;;;;;;01;00-00;;BA;Nordeste;-14.509293;-42.588387;D_1_H_00-00
6332.0;SBFII--BA138;138.0;0.0;703.0;1.042187;61.5688;;;;;;;;;;74.15;1.377;;;;;;;;;01;00-00;;BA;Nordeste;-13.3164;-43.2728;D_1_H_00-00
6333.0;SBFII--BA069;69.0;0.0;703.0;1.074532;61.1264;;;;;;;;;;51.27;15.21;;;;;;;;;01;00-00;;BA;Nordeste;-13.3164;-43.2728;D_1_H_00-00
6334.0;BROTAS-BA230;230.0;0.0;702.0;1.055961;58.9057;;;;;;;;;;;;;;;;;;;;01;00-00;;BA;Nordeste;-14.509293;-42.588387;D_1_H_00-00
6336.0;BROTAS-BA034;34.5;0.0;702.0;1.042594;66.557;;;;;;;;;;;;0.0;1.05;0.95;6336.0;10.7;1.0;0.0;10.7;01;00-00;;BA;Nordeste;-14.509293;-42.588387;D_1_H_00-00
6338.0;IRET1--BA013;13.8;0.0;702.0;1.013787;50.0645;;;;;;;;;;;;;;;;;;;;01;00-00;;BA;Nordeste;-14.509293;-42.588387;D_1_H_00-00
6339.0;IRET3--BA013;13.8;0.0;702.0;1.016049;52.0769;;;;;;;;;;;;;;;;;;;;01;00-00;;BA;Nordeste;-14.509293;-42.588387;D_1_H_00-00
6341.0;IRECE--BA230;230.0;0.0;702.0;1.019204;54.3527;;;;;;;;;;;;;;;;;;;;01;00-00;;BA;Nordeste;-14.509293;-42.588387;D_1_H_00-00
6342.0;IRECE--BA138;138.0;0.0;703.0;1.025366;53.1607;;;;;;;;;;57.72;-12.2;;;;;;;;;01;00-00;;BA;Nordeste;-13.3164;-43.2728;D_1_H_00-00
6343.0;IRECE--BA069;69.0;0.0;703.0;1.014667;50.2296;;;;;;;;;;71.25;5.149;;;;;;;;;01;00-00;;BA;Nordeste;-13.3164;-43.2728;D_1_H_00-00
6346.0;IRERLT-BA013;13.8;0.0;702.0;1.008292;52.068;;;;;;;;;;;;;;;;;;;;01;00-00;;BA;Nordeste;-14.509293;-42.588387;D_1_H_00-00
6347.0;IRECE-SIN001;990.0;2.0;702.0;1.054836;54.3527;30.0;0.0;3.81;0.0;0.0;30.0;-15.0;1.0;1.0;;;;;;;;;;;01;00-00;SIN;BA;Nordeste;-14.509293;-42.588387;D_1_H_00-00
6348.0;IRET2--BA013;13.8;0.0;703.0;1.000151;52.068;;;;;;;;;;;;1.0;1.3;0.5;6348.0;-5.0;1.0;-10.0;0.0;01;00-00;;BA;Nordeste;-13.3164;-43.2728;D_1_H_00-00
6349.0;BJLAP2-BA500;500.0;0.0;701.0;1.000177;35.563;;;;;;;;;;;;1.0;1.1;0.95;6349.0;0.0;1.0;-450.0;0.0;01;00-00;;BA;Nordeste;-11.280141;-42.666624;D_1_H_00-00
6350.0;BJLAPASIN001;13.8;2.0;702.0;0.994694;36.0886;30.0;0.0;-5.949;0.0;0.0;30.0;-15.0;1.0;1.0;;;;;;;;;;;01;00-00;SIN;BA;Nordeste;-14.509293;-42.588387;D_1_H_00-00
6351.0;BJLAPA-BA230;230.0;0.0;702.0;1.004334;36.0886;;;;;;;;;;;;1.0;1.05;0.95;6351.0;-10.0;1.0;-10.0;0.0;01;00-00;;BA;Nordeste;-14.509293;-42.588387;D_1_H_00-00
6353.0;BJLAPA-BA069;69.0;0.0;703.0;1.006343;33.5156;;;;;;;;;;74.95;-11.3;;;;;;;;;01;00-00;;BA;Nordeste;-13.3164;-43.2728;D_1_H_00-00
6355.0;BJSRLT-BA013;13.8;0.0;702.0;1.006081;34.6631;;;;;;;;;;;;;;;;;;;;01;00-00;;BA;Nordeste;-14.509293;-42.588387;D_1_H_00-00
6356.0;BJST3--BA013;13.8;0.0;702.0;1.006467;33.3403;;;;;;;;;;;;;;;;;;;;01;00-00;;BA;Nordeste;-14.509293;-42.588387;D_1_H_00-00
6358.0;BJLAP2-BA230;230.0;0.0;702.0;1.004308;36.0375;;;;;;;;;;;;;;;;;;;;01;00-00;;BA;Nordeste;-14.509293;-42.588387;D_1_H_00-00
6359.0;IBICOA-BA500;500.0;0.0;711.0;1.021733;31.6804;;;;;;;;;;;;1.0;1.1;0.95;6359.0;0.0;1.0;-100.0;0.0;01;00-00;;BA;Nordeste;-13.4425;-41.37555556;D_1_H_00-00
6360.0;BARREI-BA500;500.0;0.0;701.0;1.037219;33.9253;;;;;;;;;;;;1.0;1.1;1.0;6360.0;-300.0;1.0;-450.0;0.0;01;00-00;;BA;Nordeste;-11.280141;-42.666624;D_1_H_00-00
6361.0;BARREI-BA230;230.0;0.0;702.0;1.029255;30.3965;;;;;;;;;;;;0.0;1.05;0.95;6361.0;0.0;1.0;-10.0;0.0;01;00-00;;BA;Nordeste;-14.509293;-42.588387;D_1_H_00-00
6362.0;IBICOA-BA230;230.0;0.0;712.0;1.018712;31.0107;;;;;;;;;;;;;;;;;;;;01;00-00;;BA;Nordeste;-13.4425;-41.37555556;D_1_H_00-00
6363.0;BARREI-BA069;69.0;0.0;703.0;1.015257;27.78;;;;;;;;;;72.46;6.697;;;;;;;;;01;00-00;;BA;Nordeste;-13.3164;-43.2728;D_1_H_00-00
6364.0;IBICOA-BA138;138.0;0.0;713.0;1.014445;30.7664;;;;;;;;;;33.34;-12.7;;;;;;;;;01;00-00;;BA;Nordeste;-14.8583323;-39.2716405;D_1_H_00-00
6365.0;BARREI-BA138;138.0;0.0;703.0;1.034598;27.4788;;;;;;;;;;92.93;-12.9;;;;;;;;;01;00-00;;BA;Nordeste;-13.3164;-43.2728;D_1_H_00-00
6367.0;CAEABC-BA034;34.5;0.0;702.0;1.007268;42.2199;;;;;;;;;;;;;;;;;;;;01;00-00;;BA;Nordeste;-14.509293;-42.588387;D_1_H_00-00
6368.0;SAPEAC-BA230;230.0;0.0;712.0;1.008174;37.0589;;;;;;;;;;;;;;;;;;;;01;00-00;;BA;Nordeste;-12.71944444;-39.18333333;D_1_H_00-00
6369.0;SAPEAC-BA500;500.0;0.0;711.0;1.047872;38.0697;;;;;;;;;;;;;;;;;;;;01;00-00;;BA;Nordeste;-12.71944444;-39.18333333;D_1_H_00-00
6370.0;BROTASEOL057;34.5;2.0;702.0;1.052242;68.6339;100.213;67.29;-1.224;95.2;0.0;31.3;-31.3;1.0;1.0;;;;;;;;;;;01;00-00;EOL;BA;Nordeste;-14.509293;-42.588387;D_1_H_00-00
6371.0;ARACAS-BA230;230.0;0.0;702.0;1.030672;37.5641;;;;;;;;;;;;;;;;;;;;01;00-00;;BA;Nordeste;-14.509293;-42.588387;D_1_H_00-00
6372.0;VBAHI2EOL053;34.5;2.0;702.0;1.013838;65.326;100.0;88.089;-2.276;116.6;0.0;0.0;-26.5;1.0;1.0;;;;;;;;;;;01;00-00;EOL;BA;Nordeste;-14.509293;-42.588387;D_1_H_00-00
6373.0;ARACAS-BA034;34.5;0.0;702.0;1.006964;41.9704;;;;;;;;;;;;1.0;1.1;0.9;6373.0;0.0;1.0;0.0;24.0;01;00-00;;BA;Nordeste;-14.509293;-42.588387;D_1_H_00-00
6379.0;ARACASEOL100;34.5;2.0;702.0;1.004612;44.9965;184.784;115.07;-24.373;167.7;0.0;77.6;-77.6;1.0;1.0;;;;;;;;;;;01;00-00;EOL;BA;Nordeste;-14.509293;-42.588387;D_1_H_00-00
6380.0;MORRAO-BA230;230.0;0.0;702.0;1.03177;37.7942;;;;;;;;;;;;;;;;;;;;01;00-00;;BA;Nordeste;-14.509293;-42.588387;D_1_H_00-00
6381.0;MORRAO-BA034;34.5;0.0;702.0;1.016202;41.8108;;;;;;;;;;;;0.0;1.05;0.95;6381.0;0.0;1.0;0.0;7.0;01;00-00;;BA;Nordeste;-14.509293;-42.588387;D_1_H_00-00
6382.0;RENOV2EOL070;34.5;2.0;702.0;1.018169;45.5568;123.742;106.149;-12.488;117.6;0.0;38.5;-38.5;1.0;1.0;;;;;;;;;;;01;00-00;EOL;BA;Nordeste;-14.509293;-42.588387;D_1_H_00-00
6386.0;TRAIT1EOL026;34.5;2.0;762.0;1.040224;85.7611;66.461;37.255;-1.174;59.8;0.0;29.0;-29.0;1.0;1.0;;;;;;;;;;;01;00-00;EOL;CE;Nordeste;-3.20107047;-39.36471454;D_1_H_00-00
6387.0;PLANALEOL033;34.5;2.0;703.0;0.989442;48.2198;58.592;42.192;-10.83;52.8;0.0;25.4;-25.4;1.0;1.0;;;;;;;;;;;01;00-00;EOL;BA;Nordeste;-13.3164;-43.2728;D_1_H_00-00
6388.0;MART3--PA013;13.8;0.0;844.0;0.994846;38.796;;;;;;;;;;;;;;;;;;;;01;00-00;;PA;Norte;-5.198;-49.028;D_1_H_00-00
6390.0;CARAJA-PA013;13.8;0.0;844.0;0.997471;32.9825;;;;;;;;;;;;;;;;;;;;01;00-00;;PA;Norte;-5.980513889;-49.88828333;D_1_H_00-00
6391.0;CARAJT-PA013;13.8;0.0;844.0;0.997471;32.9825;;;;;;;;;;;;;;;;;;;;01;00-00;;PA;Norte;-5.980513889;-49.88828333;D_1_H_00-00
6396.0;MART2--PA013;13.8;0.0;844.0;0.994668;38.6385;;;;;;;;;;;;;;;;;;;;01;00-00;;PA;Norte;-5.198;-49.028;D_1_H_00-00
6397.0;CARAJA-PA138;138.0;0.0;847.0;0.996035;33.1308;;;;;;;;;;43.86;6.697;;;;;;;;;01;00-00;;PA;Norte;-9.327575;-50.375169;D_1_H_00-00
6400.0;MARABA-PA500;500.0;0.0;841.0;1.060611;42.5762;;;;;;;;;;;;0.0;1.1;1.0;6400.0;-163.0;1.0;-489.0;0.0;01;00-00;;PA;Norte;-5.198;-49.028;D_1_H_00-00
6401.0;MARABA-PA230;230.0;0.0;844.0;0.997449;40.6149;;;;;;;;;;;;;;;;;;;;01;00-00;;PA;Norte;-5.198;-49.028;D_1_H_00-00
6403.0;MARABA-PA069;69.0;0.0;847.0;0.994912;38.8529;;;;;;;;;;42.45;2.859;;;;;;;;;01;00-00;;PA;Norte;-9.327575;-50.375169;D_1_H_00-00
